consecutive_number,Clock points,No Damage,Top,Undercarriage,Unknown
131049,2,0,0,0,0
131050,1,0,0,0,0
131051,1,0,0,0,0
131052,2,0,0,0,0
131053,1,0,0,0,0
131054,1,0,0,0,0
131055,1,0,1,0,0
131056,2,0,1,1,0
131057,1,0,0,0,0
131058,1,0,0,0,0
131059,2,0,1,0,0
131060,3,1,0,0,0
131061,2,0,0,0,0
131062,1,0,0,1,0
131063,2,0,0,0,0
131064,3,0,0,1,0
131065,2,0,0,0,0
131066,1,0,1,1,0
131067,1,0,0,0,0
131068,1,0,1,0,0
131069,2,0,1,0,0
131070,1,0,0,0,0
131071,1,0,0,0,0
131072,5,0,0,0,0
131073,2,0,0,0,0
131074,1,0,0,0,0
131075,1,0,0,0,0
131076,1,0,1,0,0
131078,1,0,0,0,0
131079,4,0,0,1,0
131080,0,0,0,1,0
131081,2,0,0,0,0
131082,2,0,0,0,0
131083,1,0,0,0,0
131084,1,0,1,0,0
131085,1,0,0,0,0
131086,0,0,1,0,0
131087,2,0,1,1,0
131088,1,0,0,0,0
131089,1,0,0,0,0
131091,5,0,0,0,0
131092,2,0,0,0,0
131093,1,0,1,0,0
131094,5,0,0,0,0
131095,2,0,1,0,0
131096,1,0,0,0,0
131097,1,0,0,0,0
131098,0,0,0,0,1
131099,2,0,0,0,0
131100,2,0,0,0,0
131101,1,0,0,0,0
131102,1,0,0,0,0
131103,2,0,0,0,0
131104,1,0,0,0,0
131105,2,0,0,0,0
131106,0,0,1,0,0
131107,1,0,1,0,0
131108,3,0,0,1,0
131109,1,0,0,0,0
131110,1,0,0,0,0
131111,2,0,0,0,0
131112,2,0,0,0,0
131113,0,0,1,0,0
131114,1,0,0,0,0
131115,2,0,1,0,0
131116,3,0,0,1,0
131117,2,0,0,0,0
131118,1,0,0,0,0
131119,2,0,0,0,0
131120,2,0,0,0,0
131121,2,0,0,0,0
131122,1,0,0,0,0
131123,3,0,0,0,0
131124,0,0,0,0,1
131125,2,0,0,0,0
131126,1,0,0,0,0
131127,2,0,0,0,0
131128,1,0,0,0,0
131129,1,0,0,0,0
131130,3,0,0,0,0
131131,1,0,0,0,0
131132,2,0,0,0,0
131133,1,0,0,0,0
131134,1,0,0,0,0
131135,1,0,0,0,0
131136,1,0,0,0,0
131137,2,0,0,0,0
131138,2,0,0,0,0
131139,1,0,0,0,0
131140,2,0,0,1,0
131141,2,0,0,0,0
131142,1,0,0,0,0
131143,3,0,0,0,0
131144,1,0,0,0,0
131145,1,0,0,0,0
131147,2,0,0,0,0
131148,2,0,0,0,0
131149,1,0,0,0,0
131150,2,0,0,0,0
131151,2,0,0,0,0
131152,2,0,0,0,0
131153,2,0,0,0,0
131154,1,0,1,0,0
131155,1,0,0,0,0
131156,1,0,0,0,0
131157,1,0,0,0,0
131158,1,0,0,0,0
131159,1,0,1,0,0
131160,1,0,0,0,0
131161,2,0,0,0,0
131162,2,0,0,0,0
131163,4,0,0,0,0
131164,3,0,0,0,0
131165,4,0,0,0,0
131166,1,0,0,0,0
131167,2,0,0,0,0
131168,2,0,0,0,0
131169,1,0,0,0,0
131170,1,0,1,0,0
131171,2,0,0,0,0
131172,2,0,0,0,0
131173,0,0,0,0,1
131174,1,0,0,0,0
131175,2,0,1,0,0
131176,1,0,0,3,0
131177,1,0,1,0,0
131178,2,0,0,0,0
131179,1,0,1,0,0
131180,1,0,0,0,0
131181,1,0,0,0,0
131182,2,0,0,0,0
131183,2,0,0,0,0
131184,2,0,0,0,0
131185,0,0,0,1,0
131186,1,0,0,0,0
131187,1,0,0,0,0
131188,1,0,0,0,0
131189,2,0,0,0,0
131190,2,0,0,0,0
131191,1,0,0,0,0
131192,1,0,1,0,0
131193,1,0,0,0,0
131194,1,0,1,0,0
131195,2,0,0,0,0
131196,1,0,0,0,0
131197,0,0,1,0,0
131198,1,0,0,0,0
131199,2,0,0,1,0
131200,1,0,0,0,0
131201,4,0,0,0,0
131202,1,0,1,0,0
131203,0,0,1,0,0
131204,5,0,0,0,0
131205,1,0,0,0,0
131206,1,0,0,0,0
131207,1,0,1,0,0
131208,1,0,1,0,0
131209,2,0,0,0,0
131211,1,0,0,0,0
131212,5,0,0,0,0
131213,2,0,1,1,0
131214,0,0,1,1,0
131215,1,0,0,0,0
131216,1,0,0,0,0
131217,2,0,0,0,0
131218,2,0,0,0,0
131219,3,0,0,0,0
131220,2,0,0,0,0
131221,1,0,0,0,0
131222,2,0,0,0,0
131223,2,0,1,0,0
131224,1,0,1,0,0
131225,1,1,0,0,0
131226,2,0,0,0,0
131227,2,0,0,0,0
131228,2,0,0,0,0
131229,2,0,1,0,0
131230,3,0,1,0,0
131231,1,0,0,0,0
131232,2,0,0,0,0
131233,2,0,0,0,0
131234,2,0,1,0,0
131235,2,0,1,0,0
131236,2,0,0,0,0
131237,1,0,1,0,0
131238,4,0,0,0,0
131239,1,0,0,0,0
131240,1,0,1,0,0
131241,1,0,0,0,0
131242,3,0,0,0,0
131243,2,0,0,0,0
131244,2,0,0,0,0
131245,2,0,0,0,0
131246,1,0,0,0,0
131247,2,1,0,0,0
131248,4,0,0,0,0
131249,1,0,0,0,0
131250,2,0,0,0,0
131251,2,0,0,0,0
131252,2,0,0,0,0
131253,0,0,0,0,1
131254,0,1,0,0,0
131255,2,0,0,0,0
131256,2,0,0,0,0
131257,1,0,0,0,0
131258,0,0,0,1,0
131259,1,0,0,0,0
131260,1,0,1,0,0
131261,2,0,0,0,0
131262,0,0,1,0,0
131263,4,0,0,0,0
131264,2,0,0,0,0
131265,1,0,0,0,0
131266,2,0,0,0,0
131267,1,0,0,0,0
131268,2,0,0,0,0
131269,1,0,0,0,0
131270,2,0,0,0,0
131271,2,0,0,0,0
131272,1,0,0,0,0
131273,2,0,0,0,0
131274,2,0,0,0,0
131275,0,0,1,0,0
131276,12,0,1,1,0
131277,2,0,0,0,0
131278,2,0,0,0,0
131279,2,0,0,0,0
131280,1,0,0,0,0
131281,3,0,0,0,0
131282,2,0,0,0,0
131283,1,0,0,0,0
131284,1,0,0,0,0
131285,1,0,0,0,0
131286,1,0,0,0,0
131287,2,0,0,0,0
131288,1,0,0,0,0
131289,1,0,1,0,0
131290,2,0,0,0,0
131291,1,0,1,0,0
131292,1,0,0,0,0
131293,2,0,0,0,0
131294,1,0,0,0,0
131295,2,0,0,0,0
131296,2,0,0,0,0
131297,2,0,0,0,0
131298,0,0,1,0,0
131299,1,0,0,0,0
131300,2,0,0,0,0
131301,2,0,0,0,0
131302,2,0,0,0,0
131303,1,0,0,0,0
131304,1,0,0,0,0
131305,0,1,0,0,0
131306,2,0,0,0,0
131307,2,0,0,0,0
131308,2,0,0,0,0
131309,0,0,1,0,0
131310,1,0,0,0,0
131311,1,0,0,0,0
131312,4,0,0,0,0
131313,2,0,0,0,0
131314,1,0,0,0,0
131315,1,0,0,0,0
131316,1,0,0,0,0
131317,2,0,0,0,0
131318,2,0,0,0,0
131319,2,0,0,0,0
131320,1,0,1,0,0
131321,1,0,0,0,0
131322,2,0,0,0,0
131323,1,0,0,0,0
131324,0,0,0,1,0
131325,6,0,0,0,0
131326,4,0,0,0,0
131327,1,0,0,0,0
131328,1,0,0,0,0
131329,2,0,1,0,0
131330,1,0,0,0,0
131331,0,0,1,1,0
131332,1,0,1,0,0
131333,2,0,0,0,0
131334,2,0,2,0,0
131335,2,0,0,1,0
131336,1,0,0,0,0
131337,2,0,0,0,0
150001,1,0,0,0,0
150002,3,0,0,0,1
150003,1,0,0,0,0
150004,3,0,0,0,0
150005,1,0,0,0,0
150006,1,0,0,0,0
150007,1,0,0,0,0
150008,3,0,0,0,0
150009,2,0,0,0,0
150010,1,0,0,0,0
150012,1,0,0,0,0
150013,2,0,0,0,0
150014,1,0,0,0,0
150015,1,0,0,0,0
150016,1,0,0,0,0
150017,2,0,0,0,0
150018,3,0,1,0,0
150019,1,0,0,0,0
150020,2,0,0,0,0
150021,0,1,0,0,0
150022,1,0,0,0,0
150023,1,0,0,0,0
150024,1,0,0,0,0
150025,1,0,0,0,0
150026,1,0,0,0,0
150027,1,0,0,0,0
150030,2,0,0,0,0
150031,2,0,0,0,0
150032,2,0,0,0,0
150033,1,0,0,0,0
150034,2,0,0,0,0
150035,1,0,0,0,0
150036,1,0,0,0,0
150038,1,0,0,0,0
150039,1,0,0,0,0
150040,2,0,0,0,0
150041,2,0,0,0,0
150042,4,0,0,0,0
150043,1,0,0,0,0
150044,0,0,0,0,1
150045,2,0,0,0,0
150046,1,0,0,0,0
150047,1,0,0,0,0
150048,2,0,0,0,0
150049,1,0,0,0,0
150050,2,0,0,0,0
150051,1,0,0,0,0
150052,1,0,0,0,0
150053,2,0,0,0,0
150054,1,0,0,0,0
150055,2,0,0,0,0
150056,2,0,0,0,0
150057,1,0,0,0,0
150058,1,0,0,0,0
150060,1,0,0,0,0
150061,1,0,0,0,0
150062,1,0,0,0,0
150063,1,0,0,0,0
150064,2,0,0,0,0
150065,2,0,0,0,0
150066,1,0,0,0,0
150068,1,0,0,0,0
150069,2,0,0,0,0
150070,2,0,0,0,0
150071,2,0,0,0,0
150072,1,0,0,0,0
150073,1,0,0,1,0
150074,1,0,0,0,0
150075,1,0,0,0,0
150076,1,0,0,0,0
150077,2,0,0,0,0
150078,1,0,0,0,0
150079,3,0,0,0,0
150080,1,0,0,0,0
150081,4,0,0,0,0
150082,1,0,0,0,0
150083,2,0,0,0,0
150084,1,0,0,0,0
150085,6,0,0,0,0
150086,2,0,0,0,0
150087,2,0,0,0,0
150088,6,0,0,0,0
160001,2,0,0,0,0
160002,1,0,1,0,0
160003,0,1,0,0,0
160004,2,0,0,0,0
160005,2,0,0,0,0
160006,4,0,0,0,0
160007,0,0,0,0,1
160008,1,0,1,0,0
160009,6,0,0,0,0
160010,2,0,0,0,0
160011,2,0,0,0,0
160012,3,0,0,0,0
160013,2,0,0,0,0
160014,4,0,0,0,0
160015,2,0,0,0,0
160016,1,0,1,0,0
160017,2,0,0,0,0
160018,0,0,1,0,0
160019,1,0,1,0,0
160020,2,0,0,0,0
160021,2,0,0,0,0
160022,3,0,0,0,0
160023,1,0,0,0,0
160024,1,0,1,0,0
160025,1,0,0,0,0
160026,11,0,0,0,0
160027,4,0,0,0,0
160028,7,0,1,1,0
160029,8,0,1,0,0
160030,1,0,0,0,0
160031,1,0,0,0,0
160032,9,0,2,1,0
160033,3,0,0,0,0
160034,12,0,1,0,0
160035,0,0,1,0,0
160036,4,0,0,0,0
160037,3,0,0,0,0
160038,1,0,0,0,0
160039,8,0,1,0,0
160040,3,0,0,0,0
160041,1,0,0,0,0
160042,1,0,1,0,0
160043,0,0,1,1,0
160044,6,0,1,1,0
160045,2,0,0,0,0
160046,4,0,1,0,0
160047,1,0,0,1,0
160048,0,0,1,1,0
160049,12,0,1,0,0
160050,1,0,1,0,0
160051,1,0,0,0,0
160052,2,0,0,0,0
160053,1,0,1,0,0
160054,2,0,0,0,0
160055,6,0,2,0,0
160057,7,0,0,0,0
160058,2,0,0,0,0
160059,1,0,1,0,0
160060,2,0,0,0,0
160061,1,0,0,0,0
160062,12,0,1,1,0
160063,2,0,0,0,0
160064,1,0,0,0,0
160065,1,0,0,0,0
160066,1,0,0,0,0
160067,12,0,1,1,0
160069,1,0,0,0,0
160070,1,0,1,0,0
160071,3,0,0,1,0
160072,1,0,1,0,0
160073,2,0,0,0,0
160074,2,0,1,0,0
160075,6,0,0,0,0
160076,3,0,0,0,0
160077,2,0,0,0,0
160078,1,0,1,0,0
160079,1,0,0,0,0
160080,2,0,0,0,0
160081,1,0,1,0,0
160082,2,0,0,0,0
160083,5,0,1,0,0
160084,1,0,0,0,0
160085,1,0,1,0,0
160086,8,0,0,0,0
160087,0,0,0,1,0
160088,1,0,1,0,0
160089,1,0,1,0,0
160090,13,0,1,1,0
160091,12,0,1,1,0
160092,5,0,0,0,0
160093,1,0,1,0,0
160094,1,0,0,0,0
160095,1,0,0,0,0
160096,1,0,0,0,0
160097,6,0,0,0,0
160098,1,0,0,0,0
160099,2,0,0,0,0
160100,6,0,0,0,0
160101,1,0,1,0,0
160102,3,0,1,0,0
160103,1,0,0,0,0
160104,1,0,0,1,0
160105,1,0,1,0,0
160106,1,0,0,0,0
160107,2,0,0,0,0
160108,1,0,0,0,0
160109,1,0,1,0,0
160110,0,0,1,0,0
160111,2,0,0,0,0
160112,1,0,1,0,0
160113,1,0,1,0,0
160114,3,0,0,0,0
160115,4,0,0,0,0
160116,1,0,0,0,0
160117,2,0,0,0,0
160118,1,0,1,0,0
160119,1,0,1,0,0
160120,2,0,0,0,0
160121,1,0,1,0,0
160122,1,0,1,0,0
160123,1,0,0,0,0
160124,4,0,1,0,0
160125,2,0,0,0,0
160126,2,0,0,0,0
160127,2,0,0,0,0
160128,2,0,0,0,0
160129,1,0,0,0,0
160130,1,0,1,0,0
160131,4,0,0,0,0
160132,1,0,0,0,0
160133,2,0,0,0,0
160134,1,0,0,0,0
160135,0,0,0,0,1
160136,1,0,1,0,0
160137,0,0,1,0,0
160138,1,0,0,0,0
160139,1,0,0,0,0
160140,2,0,0,0,0
160141,3,0,0,0,0
160142,4,0,0,0,0
160143,0,0,1,0,0
160144,3,0,1,0,0
160145,1,0,1,0,0
160146,1,0,0,0,0
160147,1,0,1,0,0
160148,1,0,1,0,0
160149,0,0,1,0,0
160150,1,0,0,0,0
160151,2,0,0,0,0
160152,2,0,0,0,0
160153,1,0,0,0,0
160154,4,0,0,0,0
160155,4,0,0,0,0
160156,2,0,0,0,0
160157,1,0,1,0,0
160158,2,0,0,0,0
160159,2,0,0,0,0
160160,1,0,0,0,0
160161,0,0,0,1,0
160162,1,0,1,0,0
160163,0,0,0,0,1
160164,2,0,0,0,0
160165,1,0,1,0,0
160166,3,0,0,0,0
160167,0,0,1,1,0
160168,1,0,1,0,0
160169,2,0,0,0,0
160170,8,0,0,0,0
160171,4,0,0,0,0
160172,1,0,1,0,0
160173,1,0,0,0,0
160174,3,0,0,0,0
160175,1,0,0,0,0
160176,0,0,1,0,0
160177,2,0,0,0,0
160178,2,0,0,0,0
160179,6,0,0,0,0
160180,4,0,0,0,0
160181,1,0,0,0,0
160182,2,0,0,0,0
160183,2,0,0,0,0
160184,5,0,0,0,0
160185,2,0,0,0,0
160186,1,0,1,0,0
160187,6,0,0,0,0
160188,1,0,0,0,0
160189,1,0,1,0,0
160190,1,0,1,0,0
160191,1,0,0,0,0
160192,1,0,0,0,0
160193,2,0,0,0,0
160194,2,0,0,0,0
160195,1,0,0,0,0
160196,1,0,1,0,0
160197,1,0,0,0,0
160198,11,0,1,0,0
160199,2,0,0,0,0
170001,12,0,1,1,0
170002,10,0,0,0,0
170003,14,0,1,1,0
170004,24,0,2,2,0
170005,12,0,1,1,0
170006,24,0,2,2,0
170007,19,0,1,1,0
170009,12,0,1,1,0
170011,12,0,1,1,0
170012,18,1,1,1,0
170013,0,0,0,0,1
170015,12,0,1,1,0
170016,10,0,0,0,0
170017,14,0,2,0,0
170018,5,0,0,1,0
170019,12,0,1,1,0
170021,1,0,0,0,0
170022,12,0,1,1,0
170023,1,0,0,0,0
170025,4,0,0,0,0
170028,10,0,0,0,0
170029,1,0,0,0,0
170030,9,0,0,0,0
170031,21,0,2,1,0
170032,12,0,1,1,0
170033,12,0,1,1,0
170034,12,0,1,1,0
170035,12,0,1,1,0
170036,5,0,0,0,0
170037,1,0,0,0,0
170038,12,0,1,1,0
170039,13,0,1,1,0
170040,24,0,2,2,0
170043,1,0,0,0,0
170044,5,0,0,0,0
170045,2,0,1,0,0
170046,2,0,0,0,0
170047,28,0,2,2,0
170048,1,0,0,0,0
170049,1,0,0,0,0
170050,1,0,0,0,0
170052,12,0,1,0,0
170053,12,0,1,1,0
170054,24,0,2,2,0
170055,15,0,1,1,0
170056,12,0,1,1,0
170057,9,0,0,0,0
170058,12,0,1,1,0
170059,12,0,1,1,0
170061,12,0,1,1,0
170062,12,0,1,1,0
170063,1,0,0,0,0
170064,8,0,0,0,0
170065,3,0,1,0,0
170066,12,0,1,1,0
170070,8,0,1,0,0
170071,2,0,0,0,0
170072,0,1,0,0,0
170074,8,0,0,0,0
170075,0,1,0,0,0
170076,12,0,1,1,0
170077,2,0,0,0,0
170078,12,0,1,1,0
170080,11,0,1,0,0
170081,12,0,1,1,0
170082,12,0,1,1,0
170083,12,0,1,1,0
170084,2,0,0,0,0
170085,1,0,0,0,0
170086,12,0,1,1,0
170087,24,0,2,2,0
170088,12,0,1,1,0
170089,12,0,1,1,0
170090,13,0,0,0,0
170091,24,0,2,2,0
170092,0,1,0,0,0
170093,15,0,1,1,0
170095,12,0,1,1,0
170096,1,0,0,0,0
170098,8,0,0,0,0
170099,7,0,0,0,0
170100,1,0,0,0,0
170101,3,0,0,0,0
170102,3,0,0,0,0
170103,12,0,1,1,0
170104,2,0,0,0,0
170105,12,0,1,1,0
170106,7,0,0,0,0
170107,15,0,1,1,0
170108,12,0,1,1,0
170109,10,0,2,1,0
170110,8,0,0,0,0
170111,12,0,1,1,0
170112,12,0,1,0,0
170113,1,0,0,0,0
170114,5,0,0,0,0
170115,12,0,1,1,0
170116,3,0,1,0,0
170118,2,0,0,0,0
170119,12,0,1,1,0
170120,13,0,1,1,0
170121,15,0,1,1,0
170122,1,0,0,0,0
170123,19,0,1,1,0
170124,5,0,2,1,0
170125,13,0,1,1,0
170126,12,0,1,1,0
170127,7,0,0,0,0
170128,1,0,0,0,0
170129,12,0,2,2,0
170130,12,0,1,1,0
170131,3,0,0,0,0
170132,3,0,0,0,0
170133,6,0,0,0,0
170135,12,0,1,1,0
170136,15,0,1,1,0
170137,12,0,1,1,0
170138,12,0,1,1,0
170140,12,0,1,1,0
170141,6,0,0,0,0
170142,3,0,0,0,0
170143,0,1,0,0,0
170144,2,0,0,0,0
170145,0,1,0,0,0
170146,12,0,1,1,0
170147,19,0,0,0,0
170148,1,0,0,0,0
170149,12,0,1,1,0
170150,1,0,0,0,0
170151,3,0,0,0,0
170152,12,0,1,1,0
170153,1,0,0,0,0
170154,12,0,1,1,0
170155,12,0,1,1,0
170156,8,0,0,0,0
170157,12,0,1,1,0
170158,2,0,0,0,0
170159,13,0,1,1,0
170160,2,0,0,0,0
170161,1,0,0,0,0
170162,12,0,1,1,0
170163,16,0,1,1,0
170164,18,0,2,2,0
170165,24,0,2,2,0
170166,12,0,1,1,0
170169,2,0,0,0,0
170170,10,0,0,0,0
170171,12,0,1,1,0
170172,12,0,1,1,0
170173,12,0,1,1,0
170174,12,0,1,1,0
170175,6,0,0,0,0
170176,12,0,1,1,0
170177,12,0,1,1,0
170178,10,0,0,0,0
170179,2,0,1,0,0
170180,12,0,1,1,0
170181,15,0,1,1,0
170182,12,0,1,1,0
170183,1,0,0,0,0
170185,1,0,0,0,0
170186,5,0,0,0,0
170187,1,0,0,0,0
170188,2,0,0,0,0
170189,2,0,0,0,0
170191,6,0,0,0,0
170192,6,0,0,0,0
170193,12,0,1,1,0
170194,12,0,1,1,0
170195,12,0,1,1,0
170197,2,0,0,0,0
170198,1,0,0,0,0
170199,3,0,0,0,0
170200,14,0,1,2,0
170201,13,0,1,1,0
170202,5,0,0,0,0
170203,2,0,0,0,0
170204,12,0,1,1,0
170205,12,0,1,1,0
170206,12,0,1,1,0
170207,1,0,0,0,0
170208,12,0,1,1,0
170209,5,0,1,0,0
170212,14,0,0,0,0
170213,36,0,3,3,0
170214,3,0,0,0,0
170215,12,0,1,1,0
170216,12,0,1,1,0
170217,12,0,1,1,0
170218,12,0,1,1,0
170219,12,0,1,1,0
170220,4,0,0,0,0
170221,14,0,1,1,0
170222,12,0,1,1,0
170223,1,0,0,0,0
170224,17,0,1,1,0
170225,12,0,1,1,0
170226,7,0,1,0,0
170227,12,0,1,1,0
170228,12,0,1,1,0
170229,24,0,2,2,0
170230,11,0,0,0,0
170231,1,0,0,0,0
170232,15,0,0,0,0
170233,12,0,1,1,0
170234,10,0,2,0,0
170235,3,0,0,0,0
170236,3,0,0,0,0
170238,0,1,0,0,0
170239,1,0,0,0,0
170240,11,0,1,0,0
170241,2,0,0,0,0
170242,13,0,1,0,0
170243,1,0,0,0,0
170244,4,0,1,0,0
170245,18,0,0,0,0
170246,1,0,0,0,0
170247,12,0,1,1,0
170248,7,0,1,0,0
170249,7,0,0,0,0
170250,7,0,0,0,0
170251,12,0,1,1,0
170254,10,0,1,0,0
170255,12,0,1,1,0
170257,12,0,1,1,0
170259,4,0,0,0,0
170260,1,0,0,0,0
170261,3,0,0,0,0
170262,1,0,0,0,0
170263,3,0,0,1,0
170264,1,0,0,0,0
170265,12,0,1,1,0
170266,18,0,2,1,0
170267,12,0,1,1,0
170268,3,0,0,0,0
170269,8,0,0,0,0
170270,13,0,0,0,0
170271,14,0,1,1,0
170272,3,0,0,0,0
170273,12,0,1,1,0
170274,12,0,1,1,0
170275,5,0,1,0,0
170278,24,0,2,2,0
170279,4,0,0,1,0
170280,13,0,1,1,0
170281,1,0,0,0,0
170283,24,0,2,2,0
170284,2,0,1,0,0
170285,1,0,0,1,0
170286,16,0,1,1,0
170287,12,0,1,1,0
170288,13,0,1,1,0
170289,1,0,0,0,0
170292,2,0,0,0,0
170293,12,0,1,1,0
170294,0,1,0,0,0
170295,3,0,0,0,0
170296,2,0,0,0,0
170297,11,0,0,0,0
170298,3,0,0,1,0
170299,1,0,0,0,0
170300,12,0,1,1,0
170301,6,0,0,0,0
170302,6,0,0,0,0
170303,1,0,0,0,0
170304,17,0,1,1,0
170305,24,0,2,2,0
170307,17,0,1,1,0
170308,16,0,0,0,0
170309,12,0,1,1,0
170310,17,0,1,1,0
170311,1,0,0,0,0
170313,2,0,0,0,0
170314,12,0,1,1,0
170315,26,0,2,1,0
170316,10,0,0,0,0
170317,15,0,1,1,0
170318,12,0,1,1,0
170321,12,0,1,1,0
170322,20,0,1,1,0
170323,12,0,1,1,0
170324,12,0,1,1,0
170325,2,0,0,0,0
170326,29,0,2,2,0
170327,4,0,0,0,0
170328,12,0,1,1,0
170329,17,0,1,0,0
170330,7,0,0,0,0
170331,12,0,1,1,0
170332,1,0,1,0,0
170333,12,0,1,1,0
170335,12,0,1,1,0
170336,1,0,0,0,0
170337,5,0,0,0,0
170339,2,0,0,0,0
170340,13,0,1,1,0
170341,4,0,0,0,0
170342,1,0,0,0,0
170344,1,0,0,0,0
170345,12,0,1,1,0
170346,16,0,1,0,0
170347,2,0,0,0,0
170348,6,0,0,0,0
170349,3,0,0,0,0
170350,16,0,1,1,0
170351,8,0,0,0,0
170352,3,0,0,0,0
170353,4,0,0,0,0
170354,1,0,0,0,0
170355,12,0,1,1,0
170356,4,0,0,0,0
170358,12,0,1,1,0
170359,9,0,0,0,0
170360,1,0,0,0,0
170361,3,0,0,0,0
170364,8,0,0,0,0
170365,0,0,0,0,1
170369,8,0,0,0,0
170370,13,0,0,0,0
170371,6,0,0,0,0
170372,0,0,0,0,1
170373,7,0,0,0,0
170375,12,0,1,1,0
170376,12,0,1,1,0
170377,12,0,1,1,0
170378,1,0,0,0,0
170379,1,0,0,0,0
170380,12,0,1,1,0
170381,24,0,2,2,0
170382,13,0,1,0,0
170383,32,0,2,2,0
170384,15,0,1,1,0
170385,12,0,1,1,0
170386,13,0,1,1,0
170387,14,0,1,2,0
170388,10,0,0,0,0
170389,12,0,1,2,0
170390,3,0,0,0,0
170391,12,0,1,1,0
170392,12,0,1,1,0
170393,11,0,1,1,0
170394,7,0,0,0,0
170395,11,0,0,0,0
170396,0,0,0,0,1
170397,2,0,0,0,0
170398,6,0,0,0,0
170399,10,0,0,0,0
170400,12,0,1,1,0
170401,12,0,1,1,0
170402,2,0,0,0,0
170403,17,0,1,1,0
170404,12,0,1,1,0
170405,12,0,1,1,0
170406,4,0,0,0,0
170409,6,0,0,0,0
170410,18,0,2,1,0
170411,4,0,0,0,0
170412,8,0,0,0,0
170413,2,0,0,0,0
170415,12,0,1,1,0
170416,12,0,1,1,0
170417,12,0,1,1,0
170418,12,0,1,1,0
170419,12,0,1,1,0
170420,12,0,1,1,0
170421,12,0,1,1,0
170422,14,0,0,2,0
170423,12,0,1,1,0
170424,15,0,1,1,0
170425,5,0,0,0,0
170426,12,0,1,1,0
170427,2,0,1,0,0
170428,12,0,1,1,0
170429,6,0,1,0,0
170430,2,0,0,0,0
170431,12,0,1,1,0
170432,12,0,1,1,0
170433,12,0,1,1,0
170435,3,0,0,1,0
170436,2,0,0,0,0
170437,9,0,0,0,0
170438,15,0,0,0,0
170439,18,0,1,0,0
170440,16,0,1,1,0
170441,4,0,0,0,0
170442,14,0,2,1,0
170443,12,0,1,1,0
170446,12,0,1,1,0
170447,3,0,0,0,1
170448,12,0,1,1,0
170449,12,0,1,1,0
170450,5,0,0,0,0
170451,7,0,0,0,0
170452,12,0,1,1,0
170453,8,0,0,0,0
170454,2,0,0,0,0
170455,1,0,0,0,0
170456,12,0,1,1,0
170457,1,0,0,0,0
170459,15,0,1,1,0
170460,1,0,0,0,0
170461,18,0,0,0,0
170462,3,0,0,0,0
170463,1,0,0,0,0
170464,25,0,1,0,0
170465,0,0,0,0,1
170466,1,0,0,0,0
170467,3,0,0,0,0
170468,21,0,0,0,0
170469,12,0,1,1,0
170470,3,0,0,0,0
170471,13,0,0,0,0
170472,12,0,1,1,0
170473,12,0,1,1,0
170474,4,0,0,0,0
170475,6,0,0,0,0
170476,4,0,0,0,0
170477,1,0,0,0,0
170478,5,0,0,0,0
170479,12,0,1,1,0
170480,12,0,1,1,0
170481,24,0,2,3,0
170482,17,0,0,1,0
170483,1,0,0,0,0
170484,15,0,1,1,0
170485,18,0,1,1,1
170486,4,0,0,0,0
170487,7,0,0,0,0
170488,12,0,1,1,0
170490,5,0,0,0,0
170491,12,0,1,1,0
170492,36,0,3,3,0
170493,4,0,0,0,0
170494,9,0,0,0,0
170495,16,0,1,0,0
170496,12,1,1,1,0
170498,13,0,1,1,0
170499,6,0,0,0,0
170500,12,0,1,1,0
170501,0,1,0,0,0
170502,8,0,0,0,0
170503,6,0,0,0,0
170504,12,0,1,1,0
170505,12,0,1,1,0
170506,12,0,1,1,0
170507,14,0,1,1,0
170509,27,0,2,2,0
170510,12,0,0,0,0
170511,12,0,1,1,0
170512,12,0,1,1,0
170513,16,0,1,1,0
170514,2,0,1,0,0
170515,5,0,0,0,0
170517,12,0,1,1,0
170518,7,0,0,0,0
170519,12,0,1,1,0
170520,15,0,1,1,0
170521,12,0,1,1,0
170522,14,0,1,1,0
170523,4,0,0,0,0
170525,1,0,0,0,0
170526,12,0,1,1,0
170527,24,0,2,2,0
170528,8,0,0,0,0
170530,5,0,0,0,0
170531,13,0,1,1,0
170533,6,0,0,0,0
170534,1,0,0,0,0
170535,2,0,0,0,0
170536,17,0,2,1,0
170537,36,0,3,3,0
170538,7,0,0,0,0
170539,12,0,1,1,0
170540,12,0,1,1,0
170542,18,0,1,0,0
170543,24,0,2,2,0
170544,5,0,1,0,0
170545,49,0,4,4,0
170546,12,0,1,1,0
170547,24,0,2,2,0
170548,8,0,0,0,0
170549,10,0,0,0,0
170550,12,0,1,1,0
170551,12,0,1,1,0
170552,24,1,2,2,0
170553,28,0,2,2,0
170554,13,0,1,1,0
170555,12,0,1,1,0
170556,4,0,0,0,0
170557,6,0,0,0,0
170558,12,0,1,1,0
170559,5,0,0,0,0
170560,13,0,1,1,0
170561,11,0,1,1,0
170562,19,0,1,1,0
170565,13,0,0,0,0
170566,1,0,0,0,0
170567,12,0,1,1,0
170568,3,0,0,0,0
170569,4,0,0,0,0
170570,4,0,0,0,0
170571,24,0,2,2,0
170572,2,0,0,0,0
170573,2,0,0,0,0
170574,14,0,1,1,0
170575,2,0,0,0,0
170576,5,0,0,0,0
170579,14,0,1,1,0
170582,17,0,1,1,0
170584,0,1,0,0,0
